ID,Watch,Call (911) Problem,Type of Incident,Type  Location,Division,Council District,Date of Report,Date incident created,Person Involvement Type,Victim Type,Victim Race,Victim Ethnicity,Victim Gender,NIBRS Crime Category,NIBRS Group,Date of Incident,Call Duration (Minutes),Zone
7661,2,58 - ROUTINE INVESTIGATION,BURGLARY OF BUILDING - FORCED ENTRY,Storage Facility,NORTHEAST,D10,2024-10-23 13:19:00.0000000,2024-10-23 13:17:12.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,BURGLARY/ BREAKING & ENTERING,A,2024-10-14 08:00:00,23.95,5
7662,1,58 - ROUTINE INVESTIGATION,UNAUTHORIZED USE OF MOTOR VEH - TRUCK OR BUS,"Highway, Street, Alley ETC",SOUTHEAST,D5,2024-07-10 10:57:00.0000000,2024-07-10 11:14:50.0000000,Victim,Individual,White,Non-Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2024-07-06 14:30:00,43.71666666666667,4
7663,2,09/01 - THEFT,THEFT - PRELIMINARY INVESTIGATION,Single Family Residence - Occupied,SOUTH CENTRAL,D3,2021-11-18 08:37:00.0000000,2021-11-18 09:00:37.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Female,MISCELLANEOUS,C,2021-11-18 08:30:00,119.71666666666667,6
7664,1,41/20 - ROBBERY - IN PROGRESS,ROBBERY OF BUSINESS (AGG),Gas or Service Station,SOUTHEAST,D5,2023-06-26 03:29:00.0000000,2023-06-26 04:17:07.0000000,Victim,Individual,White,Non-Hispanic or Latino,Male,ROBBERY,A,2023-06-26 03:29:00,257.2,4
7665,2,PSE/09 - THEFT,THEFT OF PROP (AUTO ACC) <$100 - (NOT EMP),Parking (Business),NORTH CENTRAL,D11,2020-12-17 14:37:00.0000000,2020-12-17 19:43:58.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,LARCENY/ THEFT OFFENSES,A,2020-11-25 15:00:00,324.71666666666664,0
7666,3,6XE - DISTURBANCE EMERGENCY,DISORDERLY CONDUCT,Apartment Complex/Building,NORTH CENTRAL,D12,2024-11-05 22:55:00.0000000,2024-11-06 00:14:21.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Female,DISORDERLY CONDUCT,B,2024-11-05 22:45:00,343.43333333333334,0
7667,2,"14 - STABBING, CUTTING",ASSAULT (AGG) -DEADLY WEAPON,Apartment Residence,NORTHWEST,D6,2021-03-07 18:45:00.0000000,2021-03-07 13:13:56.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,ASSAULT OFFENSES,A,2021-03-07 12:12:00,490.81666666666666,1
7668,2,PSE/09 - THEFT,THEFT OF PROP (AUTO ACC) <$100 - (NOT EMP),Parking (Business),SOUTHWEST,D1,2024-09-13 20:23:00.0000000,2024-09-14 02:49:25.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Female,LARCENY/ THEFT OFFENSES,A,2024-09-13 00:00:00,396.8833333333333,3
7669,3,16 - INJURED PERSON,ASSAULT -BODILY INJURY ONLY,Apartment Parking Lot,CENTRAL,D14,2024-06-25 18:14:00.0000000,2024-06-26 01:00:44.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Female,ASSAULT OFFENSES,A,2024-06-24 21:22:00,472.55,2
7670,2,PSE/09 - THEFT,"THEFT OF PROP (AUTO ACC) > OR EQUAL $750 <$2,500 (NOT EMP) PC31.03 (e3)",Apartment Parking Lot,CENTRAL,D2,2022-04-29 09:34:00.0000000,2022-04-29 11:11:42.0000000,Victim,Individual,White,Non-Hispanic or Latino,Female,LARCENY/ THEFT OFFENSES,A,2022-04-28 07:45:00,116.45,2
7671,2,PSE/09 - THEFT,THEFT OF PROP (AUTO ACC) <$100 - (NOT EMP),Parking (Business),NORTHWEST,D13,2021-09-14 08:53:00.0000000,2021-09-14 09:12:20.0000000,Victim,Individual,White,Non-Hispanic or Latino,Male,LARCENY/ THEFT OFFENSES,A,2021-03-01 12:00:00,31.8,1
7672,2,11V - BURG MOTOR VEH,BMV,Parking Lot (Park),NORTH CENTRAL,D11,2021-09-18 10:57:00.0000000,2021-09-18 11:29:41.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Female,LARCENY/ THEFT OFFENSES,A,2021-09-18 09:30:00,288.03333333333336,0
7673,1,6X - MAJOR DIST (VIOLENCE),CRIM MISCHIEF > OR EQUAL $100 < $750,Apartment Residence,SOUTHEAST,D7,2020-09-10 06:16:00.0000000,2020-09-10 06:06:42.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,A,2020-09-10 05:35:00,63.85,2
7674,2,09 - THEFT,BURGLARY OF BUILDING - NO FORCED ENTRY,Gas or Service Station,NORTHWEST,D6,2021-10-26 15:15:00.0000000,2021-10-26 15:04:42.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Female,BURGLARY/ BREAKING & ENTERING,A,2021-10-26 15:03:00,50.233333333333334,1
7675,1,PSE/11V - BURG MOTOR VEH,BMV (OF AUTO ACCESSORY) (P.C. 30.04(A)),"Highway, Street, Alley ETC",SOUTH CENTRAL,D4,2021-12-07 07:36:00.0000000,2021-12-07 09:00:44.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Female,LARCENY/ THEFT OFFENSES,A,2021-12-07 02:00:00,111.61666666666666,6
7676,3,6XA - MAJOR DIST  AMBULANCE,OBSTRUCTION OR RETALIATION,Apartment Parking Lot,SOUTHEAST,D5,2020-09-16 01:03:00.0000000,2020-09-16 01:04:38.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,ALL OTHER OFFENSES,B,2020-09-15 23:35:00,144.31666666666666,4
7677,2,40/01 - OTHER,INJURED PERSON- PUBLIC PROPERTY (OTHER THAN FIREARM) (NO OFFENSE),Outdoor Area Public/Private,SOUTH CENTRAL,D4,2021-04-18 12:06:00.0000000,2021-04-18 09:58:42.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,MISCELLANEOUS,C,2021-04-18 08:45:00,233.65,2
7678,2,09V-01 UUMV JUST OCRD,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Parking (Business),NORTHEAST,D10,2022-12-19 14:49:00.0000000,2022-12-19 17:37:38.0000000,Registered Owner,Individual,Black,Non-Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2022-12-19 12:00:00,167.56666666666666,5
7679,1,PSE/11V - BURG MOTOR VEH,BMV,"Highway, Street, Alley ETC",CENTRAL,D14,2021-12-19 12:11:00.0000000,2021-12-19 13:41:18.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Female,LARCENY/ THEFT OFFENSES,A,2021-12-18 23:50:00,125.01666666666667,2
7680,1,58 - ROUTINE INVESTIGATION,BURGLARY OF HABITATION -NO FORCED ENTRY,Apartment Complex/Building,NORTHEAST,D9,2021-12-29 14:22:00.0000000,2021-12-29 14:22:41.0000000,Victim,Individual,White,Non-Hispanic or Latino,Male,BURGLARY/ BREAKING & ENTERING,A,2021-11-06 22:00:00,1.2166666666666666,5
7681,3,09 - THEFT,THEFT OF PROP > OR EQUAL $100 <$750 (NOT SHOPLIFT) PC31.03(e2A),Single Family Residence - Occupied,CENTRAL,D14,2022-06-20 17:26:00.0000000,2022-06-20 20:56:47.0000000,Victim,Individual,White,Non-Hispanic or Latino,Female,LARCENY/ THEFT OFFENSES,A,2022-06-20 16:46:00,297.25,2
7682,1,PSE/09 - THEFT,THEFT - PRELIMINARY INVESTIGATION,Apartment Residence,SOUTH CENTRAL,D8,2022-03-15 19:04:00.0000000,2022-03-15 19:54:26.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Female,MISCELLANEOUS,C,2021-10-23 17:30:00,105.41666666666667,3
7683,3,PSE/09 - THEFT,"THEFT OF PROP (AUTO ACC) > OR EQUAL $750 <$2,500 (NOT EMP) PC31.03 (e3)",Parking (Business),SOUTH CENTRAL,D8,2021-07-11 11:38:00.0000000,2021-07-11 13:13:15.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Female,LARCENY/ THEFT OFFENSES,A,2021-07-10 17:00:00,125.78333333333333,6
7684,2,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - TRUCK OR BUS,Parking (Business),CENTRAL,D14,2023-02-03 14:42:00.0000000,2023-02-03 15:30:00.0000000,Victim,Individual,White,Non-Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2023-02-03 14:00:00,123.28333333333333,2
7685,3,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Parking Lot (All Others),CENTRAL,D14,2021-08-03 10:45:00.0000000,2021-08-03 11:52:10.0000000,Victim,Individual,White,Non-Hispanic or Latino,Female,MOTOR VEHICLE THEFT,A,2021-07-30 18:00:00,100.76666666666667,2
7686,3,20 - ROBBERY,ROBBERY OF INDIVIDUAL (AGG),Apartment Parking Lot,NORTHWEST,D6,2021-12-03 20:57:00.0000000,2021-12-03 21:32:06.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,ROBBERY,A,2021-12-03 20:50:00,167.26666666666668,1
7687,1,20 - ROBBERY,ROBBERY OF INDIVIDUAL (AGG),Parking (Business),NORTHWEST,D13,2023-07-05 04:40:00.0000000,2023-07-05 05:05:47.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,ROBBERY,A,2023-07-05 04:37:00,381.75,1
7688,2,40 - OTHER,REPEATED VIOL.OF CERTAIN C.O.OR COND. OR BOND IN FAM. VIOL,Single Family Residence - Occupied,SOUTHEAST,D5,2023-09-29 20:28:00.0000000,2023-10-02 04:52:04.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,ALL OTHER OFFENSES,B,2023-09-29 11:00:00,3464.3166666666666,4
7689,3,58 - ROUTINE INVESTIGATION,BMV,"Highway, Street, Alley ETC",SOUTHWEST,D1,2023-05-31 16:54:00.0000000,2023-05-31 16:54:38.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,LARCENY/ THEFT OFFENSES,A,2023-05-30 18:30:00,71.41666666666667,6
7690,1,11R - BURG OF RES,BURGLARY OF BUILDING - NO FORCED ENTRY,Single Family Residence - Vacant,NORTH CENTRAL,D11,2020-06-23 11:30:00.0000000,2020-06-23 13:17:34.0000000,Victim,Individual,White,Non-Hispanic or Latino,Female,BURGLARY/ BREAKING & ENTERING,A,2020-06-21 17:00:00,108.53333333333333,5
7691,1,40/01 - OTHER,ROBBERY OF INDIVIDUAL,Hotel/Motel/ETC,SOUTHWEST,D3,2021-02-23 07:03:00.0000000,2021-02-23 08:43:28.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,ROBBERY,A,2021-02-23 06:00:00,191.4,3
7692,2,41/09V  - UUMV IN PROGRESS,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Outdoor Area Public/Private,CENTRAL,D14,2020-01-15 10:54:00.0000000,2020-01-15 11:42:45.0000000,Victim,Individual,White,Non-Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2020-01-15 10:25:00,75.11666666666666,2
7693,3,58 - ROUTINE INVESTIGATION,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Restaurant/Food Service/TABC Location,SOUTH CENTRAL,D8,2023-07-05 13:36:00.0000000,2023-07-05 13:36:38.0000000,Registered Owner,Individual,White,Non-Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2023-06-07 14:00:00,607.2666666666667,6
7694,3,41/09V  - UUMV IN PROGRESS,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,"Highway, Street, Alley ETC",NORTHWEST,D2,2024-09-04 00:51:00.0000000,2024-09-03 23:18:14.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2024-09-03 21:00:00,209.1,2
7695,3,15 - ASSIST OFFICER,TRAF VIO - DRIVER LICENSE/ID FALSE,Parking (Business),SOUTHWEST,D1,2024-09-08 19:12:00.0000000,2024-09-08 20:02:19.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,FRAUD OFFENSES,A,2024-09-08 19:00:00,1021.0166666666667,6
7696,2,"14 - STABBING, CUTTING",ASSAULT (AGG) - PRELIMINARY INVESTIGATION *NON FAMILY VIOLENCE,Apartment Residence,NORTHWEST,D2,2023-01-05 14:05:00.0000000,2023-01-05 13:21:17.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Female,MISCELLANEOUS,C,2023-01-05 12:35:00,116.96666666666667,1
7697,2,19 - SHOOTING,MURDER,Apartment Residence,SOUTHEAST,D7,2023-09-25 13:53:00.0000000,2023-09-25 14:30:21.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Female,HOMICIDE OFFENSES,A,2023-09-25 13:53:00,471.43333333333334,2
7698,3,"14 - STABBING, CUTTING",ASSAULT (AGG) - PRELIMINARY INVESTIGATION *NON FAMILY VIOLENCE,"Highway, Street, Alley ETC",SOUTHEAST,D7,2021-10-19 18:34:00.0000000,2021-10-19 19:47:52.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Female,MISCELLANEOUS,C,2021-10-19 18:25:00,101.88333333333334,2
7699,2,PSE/09 - THEFT,THEFT OF PROP > OR EQUAL $100 <$750 (NOT SHOPLIFT) PC31.03(e2A),Apartment Complex/Building,SOUTHEAST,D8,2023-05-11 18:17:00.0000000,2023-05-12 18:46:39.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Female,LARCENY/ THEFT OFFENSES,A,2023-05-11 08:30:00,1628.5166666666667,4
7700,3,31 - CRIMINAL MISCHIEF,CRIM MISCHIEF > OR EQUAL $100 < $750,Apartment Complex/Building,SOUTHEAST,D5,2020-08-14 01:07:00.0000000,2020-08-14 00:56:42.0000000,Victim,Individual,White,Non-Hispanic or Latino,Male,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,A,2020-08-13 16:30:00,420.15,4
7701,3,6X - MAJOR DIST (VIOLENCE),CRIM MISCHIEF > OR EQUAL $100 < $750,Parking (Business),NORTHEAST,D13,2024-01-25 20:00:00.0000000,2024-01-25 17:09:44.0000000,Victim,Individual,White,Non-Hispanic or Latino,Male,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,A,2024-01-25 15:06:00,143.0,5
7702,1,PSE/11V - BURG MOTOR VEH,BMV,Outdoor Area Public/Private,CENTRAL,D14,2020-03-18 11:36:00.0000000,2020-03-18 15:24:48.0000000,Victim,Individual,White,Non-Hispanic or Latino,Male,LARCENY/ THEFT OFFENSES,A,2020-03-17 21:30:00,263.4166666666667,2
7703,1,PSE/11V - BURG MOTOR VEH,UNAUTHORIZED USE OF MOTOR VEH - (ATT) AUTOMOBILE,Apartment Parking Lot,NORTHEAST,D10,2023-07-27 08:42:00.0000000,2023-07-27 12:30:16.0000000,Victim,Individual,White,Non-Hispanic or Latino,Female,MOTOR VEHICLE THEFT,A,2023-07-26 23:00:00,229.38333333333333,5
7704,1,40/01 - OTHER,THEFT OF PROP <$100 - OTHER THAN SHOPLIFT,Single Family Residence - Occupied,SOUTHEAST,D7,2022-05-30 07:15:00.0000000,2022-05-30 08:54:16.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Female,LARCENY/ THEFT OFFENSES,A,2022-05-30 07:00:00,142.66666666666666,2
7705,3,40/01 - OTHER,CRIM MISCHIEF > OR EQUAL $100 < $750,Parking (Business),SOUTHWEST,D3,2022-06-13 23:25:00.0000000,2022-06-14 00:38:02.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Female,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,A,2022-06-13 23:00:00,154.88333333333333,3
7706,1,11B - BURG OF BUS,BURGLARY OF BUILDING - FORCED ENTRY,Storage Facility,NORTH CENTRAL,D11,2024-04-23 01:29:00.0000000,2024-04-23 01:20:40.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Female,BURGLARY/ BREAKING & ENTERING,A,2023-12-20 00:00:00,620.7666666666667,0
7707,1,PSE/11V - BURG MOTOR VEH,BMV,Outdoor Area Public/Private,SOUTHEAST,D7,2021-11-17 14:40:00.0000000,2021-11-17 18:22:32.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Female,LARCENY/ THEFT OFFENSES,A,2021-11-16 22:00:00,266.1166666666667,2
7708,1,6XE - DISTURBANCE EMERGENCY,ASSAULT -ELD OR DISABLED VIC -BODILY INJURY ONLY,Hotel/Motel/ETC,NORTHEAST,D10,2022-04-25 02:12:00.0000000,2022-04-25 02:44:32.0000000,Victim,Individual,White,Non-Hispanic or Latino,Female,ASSAULT OFFENSES,A,2022-04-25 02:00:00,601.2,5
7709,1,6XE - DISTURBANCE EMERGENCY,"CRIM MISCHIEF > OR EQUAL $2,500 < $30K","Highway, Street, Alley ETC",SOUTHWEST,D4,2022-09-03 03:31:00.0000000,2022-09-03 03:45:07.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Female,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,A,2022-09-03 03:07:00,93.76666666666667,3
7710,3,6X - MAJOR DIST (VIOLENCE),OPEN BUILDING (NO OFFENSE),Apartment Residence,SOUTHWEST,D3,2020-08-04 21:01:00.0000000,2020-08-04 23:46:34.0000000,Victim,Individual,Unknown,Non-Hispanic or Latino,Unknown,MISCELLANEOUS,C,2020-08-04 20:50:00,166.48333333333332,3
7711,3,DAEF-DIST ARMED ENCOUNTER FOOT,THEFT OF FIREARM,Parking (Business),NORTHWEST,D6,2020-12-12 02:16:00.0000000,2020-12-12 00:21:49.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,LARCENY/ THEFT OFFENSES,A,2020-12-11 23:30:00,345.01666666666665,1
7712,3,11R - BURG OF RES,BURGLARY OF HABITATION -NO FORCED ENTRY,Single Family Residence - Occupied,NORTHWEST,D13,2024-06-18 17:06:00.0000000,2024-06-18 21:04:08.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,BURGLARY/ BREAKING & ENTERING,A,2024-06-18 17:00:00,280.68333333333334,1
7713,3,6X - MAJOR DIST (VIOLENCE),CRIM MISCHIEF > OR EQUAL $100 < $750,Other,NORTHWEST,D14,2023-10-14 20:50:00.0000000,2023-10-14 22:15:02.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,A,2023-10-14 20:37:00,138.51666666666668,2
7714,2,20 - ROBBERY,ROBBERY OF INDIVIDUAL (AGG),Apartment Parking Lot,SOUTHEAST,D8,2020-03-21 15:12:00.0000000,2020-03-21 15:31:33.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,ROBBERY,A,2020-03-21 15:10:00,396.85,4
7715,3,11V - BURG MOTOR VEH,BMV,Parking Lot (All Others),CENTRAL,D14,2021-04-02 19:30:00.0000000,2021-04-02 20:14:30.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Female,LARCENY/ THEFT OFFENSES,A,2021-04-02 18:30:00,119.81666666666666,2
7716,1,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - TRUCK OR BUS,Parking (Business),NORTH CENTRAL,D11,2022-11-27 08:18:00.0000000,2022-11-27 08:50:42.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Female,MOTOR VEHICLE THEFT,A,2022-11-26 20:30:00,122.41666666666667,0
7717,3,PSE/11V - BURG MOTOR VEH,BMV,"Highway, Street, Alley ETC",SOUTH CENTRAL,D8,2024-05-01 10:06:00.0000000,2024-05-01 11:02:43.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,LARCENY/ THEFT OFFENSES,A,2024-04-30 18:00:00,167.83333333333334,6
7718,3,11R - BURG OF RES,BURGLARY - PRELIMINARY INVESTIGATION,Apartment Complex/Building,NORTH CENTRAL,D12,2020-02-20 23:09:00.0000000,2020-02-21 00:53:05.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Female,MISCELLANEOUS,C,2019-11-01 23:00:00,146.48333333333332,0
7719,2,11V - BURG MOTOR VEH,BMV,Parking (Business),NORTHEAST,D9,2020-03-30 14:03:00.0000000,2020-03-30 13:38:33.0000000,Victim,Individual,White,Non-Hispanic or Latino,Male,LARCENY/ THEFT OFFENSES,A,2020-03-30 12:50:00,90.18333333333334,5
7720,1,ODJ - OFF DUTY JOB,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Parking (Business),NORTHWEST,D6,2022-04-29 02:31:00.0000000,2022-04-29 02:12:44.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2022-04-29 00:00:00,417.25,1
7721,2,PSE/11V - BURG MOTOR VEH,UNAUTHORIZED USE OF MOTOR VEH - (ATT) AUTOMOBILE,Apartment Parking Lot,SOUTHWEST,D3,2024-08-22 02:20:00.0000000,2024-08-22 05:28:03.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Female,MOTOR VEHICLE THEFT,A,2024-08-21 09:00:00,218.1,3
7722,2,58 - ROUTINE INVESTIGATION,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Apartment Parking Lot,CENTRAL,D14,2023-10-04 09:31:00.0000000,2023-10-04 09:31:02.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Female,MOTOR VEHICLE THEFT,A,2023-08-16 08:00:00,247.96666666666667,2
7723,1,PSE/31- CRIMINAL MISCHIEF,CRIM MISCHIEF > OR EQUAL $100 < $750,Apartment Parking Lot,NORTHEAST,D9,2022-11-07 06:14:00.0000000,2022-11-07 08:37:04.0000000,Victim,Individual,White,Non-Hispanic or Latino,Female,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,A,2022-11-06 22:00:00,160.71666666666667,5
7724,3,40 - OTHER,THEFT BY DECEPTION (FRAUD) >OR EQUAL $100 <$750,Parking (Business),NORTH CENTRAL,D11,2023-11-14 23:08:00.0000000,2023-11-14 23:08:22.0000000,Victim,Individual,White,Non-Hispanic or Latino,Male,FRAUD OFFENSES,A,2023-11-14 21:00:00,149.2,0
7725,1,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Apartment Parking Lot,SOUTHWEST,D1,2021-12-30 09:35:00.0000000,2021-12-30 09:59:42.0000000,Registered Owner,Individual,Black,Non-Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2021-12-29 17:00:00,50.03333333333333,2
7726,3,11B - BURG OF BUS,BURGLARY OF BUILDING - FORCED ENTRY,Storage Facility,NORTHWEST,D2,2024-01-10 17:52:00.0000000,2024-01-10 17:03:28.0000000,Victim,Individual,White,Non-Hispanic or Latino,Female,BURGLARY/ BREAKING & ENTERING,A,2023-09-09 12:00:00,438.75,2
7727,1,43 - ROAD RAGE,DEADLY CONDUCT,"Highway, Street, Alley ETC",NORTHWEST,D13,2021-01-18 04:40:00.0000000,2021-01-18 04:07:26.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,ASSAULT OFFENSES,A,2021-01-18 03:37:00,55.81666666666667,1
7728,1,PSE/11V - BURG MOTOR VEH,UNAUTHORIZED USE OF MOTOR VEH - (ATT) AUTOMOBILE,Apartment Parking Lot,NORTHEAST,D10,2023-12-24 09:25:00.0000000,2023-12-24 11:33:09.0000000,Registered Owner,Individual,Black,Non-Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2023-12-22 23:00:00,145.35,5
7729,1,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Apartment Parking Lot,NORTHEAST,D9,2023-07-01 11:55:00.0000000,2023-07-01 15:14:08.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Female,MOTOR VEHICLE THEFT,A,2023-06-30 21:00:00,207.61666666666667,5
7730,1,PSE/40 - OTHER,BMV,Parking (Business),NORTH CENTRAL,D11,2021-06-18 10:20:00.0000000,2021-06-18 11:11:50.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,LARCENY/ THEFT OFFENSES,A,2021-06-18 02:00:00,109.1,0
7731,1,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Apartment Parking Lot,SOUTHWEST,D3,2023-06-10 06:34:00.0000000,2023-06-10 20:42:57.0000000,Registered Owner,Individual,Black,Non-Hispanic or Latino,Female,MOTOR VEHICLE THEFT,A,2023-06-10 01:30:00,914.8833333333333,3
7732,2,6X - MAJOR DIST (VIOLENCE),CRIM MISCHIEF > OR EQUAL $100 < $750,Single Family Residence - Occupied,NORTH CENTRAL,D11,2023-04-17 14:29:00.0000000,2023-04-17 14:59:21.0000000,Victim,Individual,White,Non-Hispanic or Latino,Male,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,A,2023-04-17 14:00:00,66.35,0
7733,1,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - TRUCK OR BUS,Apartment Parking Lot,SOUTHWEST,D6,2021-06-05 09:01:00.0000000,2021-06-05 10:03:36.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2021-06-04 20:00:00,105.06666666666666,2
7734,3,58 - ROUTINE INVESTIGATION,TRAFFIC VIOLATION - NON HAZARDOUS,"Highway, Street, Alley ETC",NORTH CENTRAL,D13,2024-04-24 19:09:00.0000000,2024-04-24 17:04:50.0000000,Victim,Individual,Asian,Non-Hispanic or Latino,Female,MISCELLANEOUS,C,2024-03-05 13:00:00,5.55,1
7735,3,20R - ROBBERY (REPORT)+1HR,ROBBERY OF INDIVIDUAL (AGG),Apartment Complex/Building,NORTHEAST,D13,2020-12-30 14:48:00.0000000,2020-12-31 10:51:58.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,ROBBERY,A,2020-12-27 17:43:00,1363.6833333333334,5
7736,1,58 - ROUTINE INVESTIGATION,ASSAULT - PRELIMINARY INVESTIGATION *NON FAMILY VIOLENCE,"Highway, Street, Alley ETC",CENTRAL,D2,2023-06-11 03:03:00.0000000,2023-06-11 02:03:45.0000000,Victim,Individual,White,Non-Hispanic or Latino,Male,MISCELLANEOUS,C,2023-06-11 01:50:00,72.55,2
7737,2,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - TRUCK OR BUS,Apartment Complex/Building,NORTHWEST,D6,2020-04-22 17:33:00.0000000,2020-04-22 18:23:41.0000000,Registered Owner,Individual,White,Non-Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2020-04-21 12:00:00,118.86666666666666,1
7738,1,55 - TRAFFIC STOP,VIO BOND/PROTECTIVE ORDER,"Highway, Street, Alley ETC",SOUTH CENTRAL,D4,2022-06-27 01:08:00.0000000,2022-06-27 00:54:40.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,ALL OTHER OFFENSES,B,2022-06-27 00:43:00,112.11666666666666,6
7739,2,6X - MAJOR DIST (VIOLENCE),LOST PROPERTY (NO OFFENSE),Outdoor Area Public/Private,SOUTHWEST,D6,2024-08-01 11:25:00.0000000,2024-08-01 11:55:01.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Female,MISCELLANEOUS,C,2024-07-06 13:00:00,207.33333333333334,3
7740,3,11R - BURG OF RES,"THEFT OF PROP > OR EQUAL $750 <$2,500 (NOT SHOPLIFT) PC31.03(e3)",Apartment Residence,CENTRAL,D2,2024-05-09 20:55:00.0000000,2024-05-09 21:53:52.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,LARCENY/ THEFT OFFENSES,A,2024-05-09 19:00:00,89.85,2
